trip_id,driver_id,timestamp,safe_driving_score,driver_category,driver_category_ar,trip_duration_minutes,avg_speed,max_speed,harsh_brakes_count,harsh_accels_count,lane_changes_count,speeding_percentage,avg_congestion,avg_visibility,road_type,actual_driver_type,time_of_day,weather,recommendation,recommendation_ar,speed_excess,speed_consistency,total_harsh_events,events_per_minute,lane_change_intensity,braking_intensity,difficult_conditions,low_visibility,combined_risk,safety_index,road_type_encoded,actual_driver_type_encoded,time_of_day_encoded,weather_encoded,driver_category_encoded
1b233e5d,6070e6ae,2025-12-11 19:33:11.966705,0.0,risky,خطر,0.08046659427591088,0.1200470403082783,0.6446171264133295,0.768978640619713,0.587179169277965,0.5690299183045594,-0.625666958313152,0.01417101908960272,0.6255846078115531,highway,aggressive,morning_rush,light_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.9181238309394167,0.6256669583131524,0.7131662175354567,0.8164488967681234,0.6791991133335059,0.8914743764435127,0,0,0,-0.5880090625996052,1,0,3,3,1
01a946b6,53a17239,2025-12-11 19:33:12.026911,0.0,risky,خطر,-1.097093321956931,-0.2799893441903961,0.3407940243026665,-0.08651709889496677,0.14034617985855194,-0.36533776364052994,-0.19670435466199732,0.8514697984258284,-0.41996069772307587,main_road,distracted,evening_rush,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.9648366142389287,0.19670435466199768,-0.010825728628968105,1.2250011544102013,0.4350397357555755,1.0997189107297163,1,1,2,-1.051087488065631,2,1,0,2,1
4c2b4e9e,d77addb3,2025-12-11 19:33:12.048305,0.0,risky,خطر,1.3888665012012906,-1.2040277608555847,-1.2980857796137726,2.021668830623351,2.293268765242997,2.904949123167283,0.2432235507184814,-1.0508450014886925,-0.7684757995679522,residential,distracted,late_night,fog,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.5055544055297961,-0.24322355071848084,2.126999546365984,1.147960749368839,1.7643519025687526,1.0560132677313772,0,1,1,-1.5236535545580108,3,1,1,1,1
ad72a7d1,5fd46caa,2025-12-11 19:33:12.162499,0.0,risky,خطر,0.5384065616997938,0.5212242129756749,1.3052117550688784,1.1763575641981319,0.9730803874129127,1.7837079048331754,-0.5835601996725479,0.2033514964291683,-0.7684757995679522,highway,aggressive,evening_rush,fog,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,1.4707148242893235,0.583560199672548,1.1161428668156554,0.8767428538201671,1.5843753424029068,0.9357598679771093,0,1,1,-0.8925359260968181,1,0,0,1,1
8e2b0964,58414d81,2025-12-11 19:33:12.244440,0.0,risky,خطر,-0.31205337780170306,0.7543252621179631,1.7228109358745096,0.7995320598880944,1.0035462730551454,1.129650527471613,-0.5063644754981069,0.035191072127332246,-0.41996069772307587,highway,distracted,evening_rush,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,1.8486637073490104,0.5063644754981073,0.8736738659775698,1.4869012238486328,1.9348759123057198,1.4008879723539047,0,1,1,-1.526750225123163,1,1,0,2,1
ab4b2daf,3b338820,2025-12-11 19:33:12.361385,0.0,risky,خطر,1.5851264872400976,0.5592504852664234,0.3407940243026665,-0.24946866832633433,-0.5400585994846452,-0.17846422725151206,0.25418885244780537,0.9705834323062954,-1.1169909014128285,main_road,moderate,evening_rush,sandstorm,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.2066987578295101,-0.2541888524478051,-0.3489163072623552,-0.7697336862013336,-0.6572522165667452,-0.7265359849649229,1,1,2,0.7040234244331611,2,2,0,4,1
b0f112f8,d43a6fba,2025-12-11 19:33:12.520518,2.52,risky,خطر,-0.31205337780170306,-0.40357472913532877,-1.2980857796137726,-0.9572895480438371,-0.8447174559069723,-0.8325216046130746,3.2349964745472404,-0.3711966199354383,1.671129913346182,residential,safe,midday,clear,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-1.622945415137437,-3.2349964745472404,-0.9260608303839957,-1.1673552491139316,-0.9950366186294458,-1.2130321851390502,0,0,0,-0.1657380584582347,3,3,2,0,1
464939bf,a8d52e4f,2025-12-11 19:33:12.601215,0.0,risky,خطر,-1.424193298688276,-0.4556707221736541,0.10504746789314783,-0.49389602247338565,-0.4181950569157144,-0.5522113000295478,-0.48662693238532373,-1.0017982110673236,-0.41996069772307587,main_road,aggressive,late_night,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.8130200685155149,0.48662693238532434,-0.4718583358563141,0.6000123523412172,0.5016286569131928,0.6356533755226337,0,1,1,-0.4211721641717083,2,0,1,2,1
794703f4,bd2a919e,2025-12-11 19:33:12.621423,3.61,risky,خطر,1.3234465058550218,-0.5777350562269569,-1.2980857796137726,-0.9165516556859953,-0.8447174559069723,-0.7390848364185657,1.9849520774043052,-0.5183369911995448,-0.41996069772307587,residential,safe,midday,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-1.379826611146796,-1.984952077404305,-0.8987403795853381,-1.1650745518474144,-1.0529504332570954,-1.2096012809126444,0,1,1,0.38835279545763535,3,3,2,2,1
06a10007,11597fef,2025-12-11 19:33:12.697735,0.0,risky,خطر,0.7346665477386007,-0.47354307015030583,-1.2980857796137726,-0.9267361287754557,-0.8447174559069723,-0.36533776364052994,2.9020899140449643,0.13328465297007006,-0.41996069772307587,residential,safe,morning_rush,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-1.5252732318748217,-2.902089914044964,-0.9055704922850025,-1.1627765765713018,-0.6525793098188422,-1.2061443849875537,0,1,1,-0.11478474640619994,3,3,3,2,1
526f9422,4238f750,2025-12-11 19:33:12.749036,0.0,risky,خطر,-0.7699933452255859,-0.9131267778313586,-1.2980857796137726,-0.091609335439697,-0.16431267656377516,0.00840930913750579,0.7814005595937032,-1.113905160601881,0.6255846078115531,residential,aggressive,late_night,light_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.9116371239857797,-0.7814005595937027,-0.11669247547376607,0.43762209949594266,0.7722122095536701,0.5245301997451555,0,0,0,-0.904803401726377,3,0,1,3,1
349223eb,8bb5c4d4,2025-12-11 19:33:12.783689,0.0,risky,خطر,-0.24663338245543406,0.4991689750470409,0.3407940243026665,-0.6313864091811021,-0.7634750941943518,-0.5522113000295478,0.17304561965080792,0.872489851463558,-0.7684757995679522,main_road,moderate,morning_rush,fog,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.12282807872356849,-0.17304561965080767,-0.6801767731960778,-0.8186182866256226,-0.6005327967301296,-0.7469418741977778,1,1,2,0.7651638029373331,2,2,3,1,1
a214ebd4,1b9beaba,2025-12-11 19:33:12.807071,0.0,risky,خطر,-0.639153354533048,-0.19024734158422965,-0.19247225035629795,-0.672124301538944,-0.733009208552119,-0.9259583728075835,-0.5989116220936015,-0.7110208107120654,0.6255846078115531,main_road,moderate,night,light_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.05859800168673968,0.5989116220936018,-0.6972520549452388,-0.7477895860336354,-1.1042259054965948,-0.6833304065317823,0,0,0,1.1713598914762655,2,2,4,3,1
4e222c00,33416b73,2025-12-11 19:33:12.831137,0.0,risky,خطر,-0.24663338245543406,-0.7838374520428139,-0.478645877655553,0.728240748261871,1.0949439299818435,0.5690299183045594,0.03225114544628776,-0.6024172033504629,-0.41996069772307587,city_street,distracted,night,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.28803208347895615,-0.03225114544628749,0.8565985842284087,1.3696714182312975,1.0159706686134098,1.2062482404866133,0,1,1,-1.4223870568716843,0,1,4,2,1
f83c3aaf,3e8668eb,2025-12-11 19:33:12.862058,0.0,risky,خطر,-0.704573349879317,-1.0188398147996396,-0.8864748134762975,-0.7688767958888184,-0.7939409798365844,-0.7390848364185657,-0.5980343979552555,1.9234925033500332,-0.41996069772307587,city_street,moderate,evening_rush,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.07080702459456648,0.598034397955256,-0.7826284636910436,-0.8871404895049806,-0.7413645380289987,-0.8397134169279352,1,1,2,1.1927365021251282,0,2,0,2,1
c8503f4a,285f3477,2025-12-11 19:33:12.886934,0.0,risky,خطر,-0.5083133638405101,0.043614233003873876,-0.025117408840984585,-0.7077699573520556,-0.661922142053576,-0.5522113000295478,-0.50680308756728,0.042197756473242094,-0.7684757995679522,main_road,moderate,midday,fog,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.1031874766544557,0.5068030875672802,-0.6972520549452388,-0.7845782245500705,-0.49276589904056034,-0.7899559486335239,0,1,1,1.0028219398570333,2,2,2,1,1
a94c1dff,1f188d62,2025-12-11 19:33:12.905270,0.0,risky,خطر,-1.7512932754196209,1.063859118564656,1.3871557452647003,-0.7332311400757068,-0.5502138946987228,-0.9259583728075835,-0.47960913927855636,-0.2976264343033849,-0.41996069772307587,highway,distracted,evening_rush,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.8512396184878427,0.4796091392785568,-0.6767617168462456,0.6961644757364456,-0.62298423374879,0.564938627300602,0,1,1,-0.2113197995049904,1,1,0,2,1
91d6f9f8,df41795c,2025-12-11 19:33:12.918129,0.0,risky,خطر,0.015046598929641896,1.6760821024457073,1.5103868997514949,-0.6008329899127206,-0.7126986181239638,-0.5522113000295478,-0.40416786338080735,-0.12245932565563904,0.6255846078115531,highway,moderate,morning_rush,light_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.20416140437301492,0.40416786338080773,-0.6426111533479237,-0.8187656462017072,-0.6821743858888943,-0.7722129754432687,0,0,0,1.0363315092047443,1,2,3,3,1
89fa21bf,f0861930,2025-12-11 19:33:12.954230,0.0,risky,خطر,1.4542864965475597,-0.3085090484084575,-1.2980857796137726,-0.9521973114991069,-0.8447174559069723,-0.7390848364185657,3.6455373712931305,-0.8196244180736678,-1.1169909014128285,residential,safe,night,sandstorm,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-1.7556521858746865,-3.645537371293131,-0.9226457740341635,-1.1845710578742203,-1.0609913595855622,-1.2389303137086773,0,1,1,-0.3118128451420122,3,3,4,4,1
aefc0a92,182bffaf,2025-12-11 19:33:13.018780,0.0,risky,خطر,-1.6858732800733518,0.3698796492584957,0.8485315943237017,-0.7434156131651672,-0.6111456659831882,-0.7390848364185657,-0.6133858203763092,0.14729802166188974,1.671129913346182,highway,aggressive,evening_rush,clear,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.912815560109927,0.6133858203763094,-0.7040821676449032,0.2630220532036552,0.40015982467301386,0.241671206857029,0,0,0,-0.058507552463715265,1,0,0,0,1
bd1983da,2b95a4ab,2025-12-11 19:33:13.034523,0.0,risky,خطر,0.14588658962217987,-0.15108028112475866,0.3407940243026665,1.1203429622060992,1.4706898529027135,0.7559034546935772,-0.12915809600936146,1.4960847582495331,-0.7684757995679522,main_road,distracted,morning_rush,fog,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.7848862331192183,0.12915809600936198,1.2459150081092787,1.387177735870153,0.846622686529801,1.2478410529876505,1,1,2,-1.3230149562957771,2,1,3,1,1
1bb8124a,35dfcefc,2025-12-11 19:33:13.320399,0.0,risky,خطر,1.8468064686251735,0.3778651664395532,1.6087196879864805,2.3373874963966257,1.673795757184265,2.157454977611211,-0.614701656583828,-1.0368316327968727,1.671129913346182,highway,aggressive,night,clear,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,2.1820231154409804,0.6147016565838287,2.1304146027158164,0.8799568952099476,0.9033454271755403,1.0042974728112575,0,0,0,-0.7042102478968775,1,0,4,0,1
dcaa506a,d26ecb07,2025-12-11 19:33:13.442478,96.04,safe,آمن,-1.3587733033420069,1.6954755013139886,0.7423195762621939,-0.9878429673122187,-0.8447174559069723,-1.0193951410020925,-0.625666958313152,-0.020862402639946497,0.6255846078115531,highway,safe,morning_rush,light_rain,ممتاز! استمر على هذا الأداء,ممتاز! استمر على هذا الأداء,-1.1165363780040929,0.6256669583131524,-0.9465511684829888,-1.184143715103575,-1.274075907289938,-1.2382874523612044,0,0,0,1.5915407426299728,1,3,3,3,2
86f514d2,751066f4,2025-12-11 19:33:13.451986,0.0,risky,خطر,-0.704573349879317,0.4311019476466008,0.7776185258850096,0.18337143797573577,0.04894852293185382,0.7559034546935772,-0.625666958313152,0.15080136383484466,-0.7684757995679522,highway,aggressive,evening_rush,fog,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.7079163060916138,0.6256669583131524,0.13943675076364836,0.8435977316091289,2.0997627646960106,0.9635126627338712,0,1,1,-0.980995955329142,1,0,0,1,1
1110d9d6,4574e913,2025-12-11 19:33:13.473786,0.0,risky,خطر,0.7346665477386007,-0.12103952601506736,0.04264396766709913,-0.37168234539986,-0.6517668468394985,-0.45877453183503886,-0.5848760358800668,1.7623387633941072,-1.1169909014128285,main_road,moderate,evening_rush,sandstorm,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.24078847309649565,0.5848760358800672,-0.4684432795064819,-0.7525275167516612,-0.7413645380289987,-0.6806052334283641,1,1,2,1.0746500418943434,2,2,0,4,1
a593b0b1,4af44524,2025-12-11 19:33:13.524918,0.0,risky,خطر,-0.18121338710916507,-0.8249058261168222,-0.478645877655553,0.48890563065954995,0.4145391506386463,-0.27190099544602103,-0.298023742640951,-0.7530609167875244,-0.41996069772307587,city_street,aggressive,late_night,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.34536140843744784,0.29802374264095144,0.46728216034753883,0.7478729509845462,-0.23232922962410119,0.7912258216111031,0,1,1,-0.4349032783369295,0,0,1,2,1
aa8e0fdc,f93ae0c5,2025-12-11 19:33:13.553827,0.0,risky,خطر,1.5197064918938286,-0.9842359070150585,-1.2980857796137726,-0.2596531414157948,-0.5806797803409555,-0.17846422725151206,0.21427515415306603,0.7884096393126399,-0.41996069772307587,residential,moderate,morning_rush,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.8123724594743169,-0.21427515415306575,-0.3694066453613483,-0.7770234148547311,-0.6462375078038309,-0.7243427643903674,1,1,2,0.7245092636196957,3,2,3,2,1
c2ffdb8b,0502c27a,2025-12-11 19:33:13.634836,0.0,risky,خطر,1.3234465058550218,-1.2469974485441306,-1.2980857796137726,-0.3207599799525576,-0.6009903707691107,0.19528284552652367,-0.309427656439448,-0.9597581049918645,-0.7684757995679522,residential,moderate,night,fog,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.44557094515655926,0.3094276564394481,-0.417217434258999,-0.7898998515052782,-0.3158655198142862,-0.7412828540082462,0,1,1,0.8757449702716557,3,2,4,1,1
d69f83f5,13abe6b1,2025-12-11 19:33:13.696165,0.0,risky,خطر,-0.7699933452255859,-1.0393740018366437,-0.478645877655553,-0.010133550724013217,-0.06275972442299944,-0.45877453183503886,-0.4208351220093798,-0.2310629330172416,-0.41996069772307587,city_street,aggressive,night,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.6447478832206828,0.4208351220093803,-0.027901010378129067,0.6122221457882304,-0.15791875264797003,0.6861639099669419,0,1,1,-0.2879008045535129,0,0,4,2,1
b385d57e,827b55a2,2025-12-11 19:33:13.721404,0.0,risky,خطر,0.6038265570460628,0.44060851571928794,1.286616772678288,1.222187693100704,0.9730803874129127,0.00840930913750579,-0.6024205186469852,-0.7390475480957047,-1.1169909014128285,highway,aggressive,midday,sandstorm,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,1.5519313679805204,0.6024205186469856,1.146878373964145,0.8573337492370187,-0.2509318488681339,0.9286144752996219,0,1,1,-0.3897329122400376,1,0,2,4,1
243e26dc,733e8133,2025-12-11 19:33:13.790537,39.36,risky,خطر,1.7813864732789046,-0.18834602796969208,-0.9167310560101397,-0.8910904729623441,-0.8447174559069723,-0.6456480682240567,-0.5278564668875819,1.6151983921300006,-0.41996069772307587,city_street,safe,morning_rush,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-1.2810927737182827,0.5278564668875824,-0.8816650978361772,-1.1582894774795247,-1.0136392378734789,-1.199394340839087,1,1,2,1.4597394096081107,0,3,3,2,1
b9f293d9,e2a81d39,2025-12-11 19:33:13.844707,0.0,risky,خطر,1.5851264872400976,0.3280507497386726,-0.478645877655553,-0.9216438922307255,-0.8447174559069723,-0.9259583728075835,3.1310454141532493,0.8444631140799186,0.6255846078115531,city_street,safe,midday,light_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-1.2641063070639145,-3.131045414153249,-0.9021554359351703,-1.1705362216172326,-1.2055399416540276,-1.2178173936653531,1,0,1,-0.06322720577646776,0,3,2,3,1
1317634e,8da46596,2025-12-11 19:33:13.901146,12.99,risky,خطر,-0.11579339176289609,2.4887035412990026,1.4221395256944553,-0.9471050749543767,-0.8447174559069723,-0.9259583728075835,2.3643515172389153,-1.0858784232182417,-0.41996069772307587,highway,safe,night,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-1.0788476551147137,-2.364351517238915,-0.9192307176843313,-1.1621562402913328,-1.1480581640239091,-1.2052111991605767,0,1,1,0.2465421110526758,1,3,4,2,1
63ab851a,a0b7d6af,2025-12-11 19:33:13.940886,0.0,risky,خطر,-0.44289336849424105,-1.2336882532423685,-1.2980857796137726,0.2699394592361498,0.1200355894303968,0.47559315011005043,0.08488459374704291,0.3855252894228242,0.6255846078115531,residential,aggressive,evening_rush,light_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.4641498930597743,-0.08488459374704271,0.221398103159621,0.6581967141906373,1.1299548873235317,0.7580442859069192,1,0,1,-0.880842028962032,3,0,0,3,1
328e88c9,1185d555,2025-12-11 19:33:13.985691,0.0,risky,خطر,-0.573733359186779,-0.7864992911031662,-0.478645877655553,-0.738323376620437,-0.6822327324817312,-0.6456480682240567,-0.5304881393026197,0.5116456076492014,-1.1169909014128285,city_street,moderate,midday,sandstorm,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.29174787305959915,0.5304881393026198,-0.7245725057438963,-0.8139580400319459,-0.62298423374879,-0.8228383065567686,1,1,2,1.0715466530851372,0,2,2,4,1
85272d5e,9e7e89e7,2025-12-11 19:33:14.008224,0.0,risky,خطر,-0.639153354533048,-1.0127556112331197,-1.2980857796137726,-0.7128621938967858,-0.7126986181239638,-0.5522113000295478,0.1287458006643389,-1.1384285558125655,-0.41996069772307587,residential,moderate,late_night,heavy_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.7725604282531421,-0.12874580066433824,-0.7177423930442319,-0.7845782245500705,-0.4248258983232232,-0.757119709024337,0,1,1,0.710107166962239,3,2,1,2,1
21214497,0d0f13c4,2025-12-11 19:33:14.041642,44.09,risky,خطر,1.5851264872400976,-0.32600113366220185,-0.9019181039362797,-0.9012749460518046,-0.8447174559069723,-0.6456480682240567,-0.6072452514078878,1.9094791346582136,1.671129913346182,city_street,safe,morning_rush,clear,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-1.0639844967921424,0.6072452514078882,-0.8884952105358416,-1.1606398627180745,-0.9999320447462967,-1.2029300782501886,1,0,1,1.4924803226470769,0,3,3,0,1
a5a78bd8,2136e3e7,2025-12-11 19:33:14.091622,0.0,risky,خطر,0.7346665477386007,0.8741080198338211,1.946896232140777,1.7721492399315695,2.212026403530376,1.8771446730276844,-0.4436429496063737,-0.8196244180736678,0.6255846078115531,highway,distracted,midday,light_rain,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,2.058871232196814,0.4436429496063741,1.9323413344255491,1.5006372414765223,1.4782661672249149,1.34922947121768,0,0,0,-1.4463274160796022,1,1,2,3,1
d312fed6,29eb7977,2025-12-11 19:33:14.156686,0.0,risky,خطر,-1.5550332893808139,0.8315185948681826,1.1454209741870258,-0.5550028610101485,-0.3674185808453265,-0.7390848364185657,-0.516013941019912,-1.0193149219320983,-0.7684757995679522,highway,distracted,night,fog,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.7684305935477996,0.5160139410199124,-0.4957637303051394,0.892029912282281,0.02810743979235793,0.7770828719666969,0,1,1,-0.5288315743409628,1,1,4,1,1
9f0b15f8,55360a8f,2025-12-11 19:33:14.168157,0.0,risky,خطر,-0.377473373147972,-1.4569024715890622,-1.2980857796137726,0.24957051305722885,-0.0018279531385340317,0.47559315011005043,-0.31644544954621534,-1.078871738872332,-0.7684757995679522,residential,aggressive,late_night,fog,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.15255439536871251,0.3164454495462157,0.16675720156230592,0.5055221174984991,1.0409167097452547,0.6513677640164186,0,1,1,-0.556501410007701,3,0,1,1,1
4c5d6eef,adcf3ca6,2025-12-11 19:33:14.197565,0.0,risky,خطر,0.40756657100725585,1.6912926113620064,1.8019184033327844,-0.46334260320500426,-0.6314562564113433,0.47559315011005043,-0.38530754440637,-0.3431698825517989,-0.7684757995679522,highway,moderate,morning_rush,fog,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,0.6739433727828786,0.38530754440637055,-0.523084181103797,-0.7520344289393779,0.32861128911904164,-0.7024872446788878,0,1,1,0.7089579834358223,1,2,3,1,1
eb7d1733,2990e18c,2025-12-11 19:33:14.237496,0.0,risky,خطر,1.7159664779326356,1.3809982294694987,1.9796738282191055,2.9433636452195238,3.5728359622167702,2.904949123167283,-0.09363051840635168,-0.8721745506679915,-1.1169909014128285,highway,distracted,midday,sandstorm,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,1.406484747252495,0.09363051840635225,3.1754218457644674,1.6821311647892103,1.506858020377338,1.5094000103338383,0,1,1,-1.756767517875428,1,1,2,4,1
8fe60ec0,99604c12,2025-12-11 19:33:14.349944,0.0,risky,خطر,1.1271865198162148,-1.262968482906245,-1.2980857796137726,-0.43278918393662286,-0.5603691899128004,-0.27190099544602103,-0.2927603978108755,-0.8966979458786759,-0.7684757995679522,residential,moderate,night,fog,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.4232762076727014,0.292760397810876,-0.4786884485559785,-0.8156033096989309,-0.6490279006904358,-0.8026846033134896,0,1,1,0.976844050786876,3,2,4,1,1
d798a38c,c62aef3f,2025-12-11 19:33:14.388407,0.0,risky,خطر,0.4729865663535248,0.71249636259814,0.3407940243026665,-0.4531581301155438,-0.6314562564113433,-0.08502745905700314,0.8362270682403232,-0.7040141263661556,1.671129913346182,main_road,moderate,night,clear,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,يجب تحسين أسلوب القيادة فوراً - تجنب السرعة الزائدة والفرملة الحادة,-0.4206220722579564,-0.8362270682403226,-0.5162540684041326,-0.7563736016874701,-0.297438396978216,-0.7061589719904164,0,0,0,0.347221014545046,2,2,4,0,1
